scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss
S4,7,RFOTO-ABC-R,0.24751863833192583,0.557953742080107,1.1874170608619319,0.06908059094381111,0.92,0.08,0.02844012462675933,0.9989996256284865,0.0010003743715134117,1.0235966009516715,0.9936555967497164,0.947610190314345,0.5296165093560894,0.07990564250950383,0.85,0.9409877000143752,400,1,0.5344436664328308,0.718559577346333,0.0010003743715134117,0.01988819903969184,0.006344403250283626
S4,7,RFOTO-ABC-F,0.29812353809068365,0.5592009823239216,1.2111138409737041,0.07204619369345697,0.93,0.07,0.029069629494475144,0.9990102671594695,0.000989732840530413,1.0239083385514336,0.9935666281028125,0.8568833027359829,0.5383899732950057,0.0804675596833546,0.86,1.0270263999700546,400,1,0.5297887925517485,0.771185064083755,0.000989732840530413,0.0203284122338987,0.006433371897187512
S4,7,RFOTO-ABC-D,0.23722326744573707,0.5059188382903448,1.2874333944401815,0.06324218112526968,0.93,0.07,0.029509674388688407,0.9989008049451074,0.001099195054892539,1.0254130174140377,0.9938182536816177,0.8078602863580335,0.5735909014696632,0.07886823190928068,0.86,0.6807815000647679,400,1,0.5367665065639713,0.6384613672325754,0.001099195054892539,0.02446133904448848,0.0061817463183823085
S4,7,RFOTO-ABC-G,0.5942780767519192,1.2674527475219008,3.1891680232261073,0.16010174134436558,0.44,0.56,0.4497855538614659,0.9954013599534938,0.0045986400465063216,1.092368410752949,0.9177370979856388,0.35052154104054045,0.25718852533218334,0.2993938460108686,0.5,1.203354199999012,400,1,1.2289624618785668,1.1156299269909569,0.0045986400465063216,0.42573523568871413,0.08226290201436115
S4,7,RFOTO-ABC-S,0.25268867590807986,0.5603654955527684,1.2159043032967465,0.07193687912470603,0.93,0.07,0.024404372203317367,0.9989232838587436,0.001076716141256241,1.024946919242145,0.9950827819890654,0.8568481047086098,0.5735909014696632,0.07029592111205768,0.86,1.0282908999361098,400,1,0.5341649033194115,0.7595201700759462,0.001076716141256241,0.017065994547774386,0.0049172180109345875
S4,7,RFOTO-ABC-RF,0.2949480582056777,0.5599234584358496,1.2166964256678168,0.07121735346805294,0.93,0.07,0.027661529407620806,0.99900422106874,0.0009957789312599874,1.0239107938638505,0.9939854528946077,0.8568833027359829,0.5735909014696632,0.07778779321788035,0.86,0.8983359999256209,400,1,0.5309198781865071,0.7529386161821884,0.0009957789312599874,0.01934372685847609,0.006014547105392287
S4,7,RFOTO-ABC-DG,0.4258425953168072,0.9099328415761957,2.4263793604445514,0.13653154454169494,0.61,0.39,0.25367170200923034,0.9961226790026579,0.003877320997341902,1.074629127582028,0.9490554443479855,0.44257915971233436,0.2991210273675834,0.2316877632602823,0.57,0.8230674000224099,400,1,0.8745407941639316,0.9655231693387417,0.003877320997341902,0.21584709531097002,0.0509445556520145
S4,8,RFOTO-ABC,0.26153942092247456,0.6686465925001841,1.846253543854652,0.06009455168617112,0.88,0.12,0.13134719503236295,0.996883510051035,0.003116489948965121,1.0238954242434821,0.9718585135312178,0.517057066875487,0.2772463053676703,0.17016568844751753,0.84,1.0195995999965817,400,1,0.5865892895982369,0.5422799420129245,0.003116489948965121,0.11482234504346531,0.02814148646878223
S4,8,RFOTO-ABC-R,0.26020529469354153,0.6654479585796007,1.846253543854652,0.05940630638162077,0.88,0.12,0.13051101120757824,0.9964514868519703,0.0035485131480296594,1.0245790858290118,0.9720320607643962,0.517057066875487,0.2772463053676703,0.169625030553109,0.84,0.8788143000565469,400,1,0.5845513469031008,0.5371948485942948,0.0035485131480296594,0.11433334865470232,0.02796793923560381
S4,8,RFOTO-ABC-F,0.30281439691901546,0.6678618201922187,1.846253543854652,0.06015856332713899,0.88,0.12,0.13134719503236295,0.9965505113528412,0.0034494886471588306,1.0239418604638248,0.9718674384757431,0.517057066875487,0.2772463053676703,0.17013792145174925,0.84,0.9935283999657258,400,1,0.5860219184574855,0.543275158509958,0.0034494886471588306,0.11482234504346531,0.028132561524256916
